,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
6365,6365,I192071724,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,172,,2019-09-07 18:31:00,2019,9,Saturday,18,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
6366,6366,I192071723,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E13,574,,2019-09-07 19:12:00,2019,9,Saturday,19,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
6369,6369,I192071720,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,466,,2019-09-07 18:06:00,2019,9,Saturday,18,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
6370,6370,I192071719,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,303,,2019-09-07 19:03:00,2019,9,Saturday,19,Part Two,AMORY ST,42.32133813,-71.09924423,"(42.32133813, -71.09924423)"
6371,6371,I192071719,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,303,,2019-09-07 19:03:00,2019,9,Saturday,19,Part Two,AMORY ST,42.32133813,-71.09924423,"(42.32133813, -71.09924423)"
6372,6372,I192071717,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A15,50,,2019-09-07 17:40:00,2019,9,Saturday,17,Part Three,CAMBRIDGE ST,42.38229442,-71.0795779,"(42.38229442, -71.07957790)"
6373,6373,I192071716,619,Larceny,LARCENY ALL OTHERS,A1,118,,2019-09-07 18:15:00,2019,9,Saturday,18,Part One,BOYLSTON ST,42.35251005,-71.06719166,"(42.35251005, -71.06719166)"
6374,6374,I192071715,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,642,,2019-09-07 17:58:00,2019,9,Saturday,17,Part Two,CENTRE ST,42.31265126,-71.11414509,"(42.31265126, -71.11414509)"
6375,6375,I192071714,3410,Towed,TOWED MOTOR VEHICLE,D14,788,,2019-09-07 17:26:00,2019,9,Saturday,17,Part Three,COMMONWEALTH AVE,42.34136871,-71.14864682,"(42.34136871, -71.14864682)"
6376,6376,I192071713,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,573,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Two,GREEN ST,42.30960752,-71.10499196,"(42.30960752, -71.10499196)"
6377,6377,I192071713,1001,Counterfeiting,FORGERY / COUNTERFEITING,E13,573,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Two,GREEN ST,42.30960752,-71.10499196,"(42.30960752, -71.10499196)"
6378,6378,I192071713,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,573,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Two,GREEN ST,42.30960752,-71.10499196,"(42.30960752, -71.10499196)"
6379,6379,I192071713,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E13,573,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Two,GREEN ST,42.30960752,-71.10499196,"(42.30960752, -71.10499196)"
6380,6380,I192071713,1107,Fraud,FRAUD - IMPERSONATION,E13,573,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Two,GREEN ST,42.30960752,-71.10499196,"(42.30960752, -71.10499196)"
6381,6381,I192071712,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,808,,2019-09-07 18:15:00,2019,9,Saturday,18,Part Three,ANTWERP ST,42.35796985,-71.1407986,"(42.35796985, -71.14079860)"
6382,6382,I192071711,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,324,,2019-09-07 17:58:00,2019,9,Saturday,17,Part Three,DEWEY ST,42.31652381,-71.07528756,"(42.31652381, -71.07528756)"
6383,6383,I192071710,2647,Other,THREATS TO DO BODILY HARM,E5,712,,2019-08-31 18:30:00,2019,8,Saturday,18,Part Two,WASHINGTON ST,42.26204916,-71.15635818,"(42.26204916, -71.15635818)"
6384,6384,I192071710,2629,Harassment,HARASSMENT,E5,712,,2019-08-31 18:30:00,2019,8,Saturday,18,Part Two,WASHINGTON ST,42.26204916,-71.15635818,"(42.26204916, -71.15635818)"
6385,6385,I192071709,3114,Investigate Property,INVESTIGATE PROPERTY,C11,355,,2019-09-07 18:34:00,2019,9,Saturday,18,Part Three,GIBSON ST,42.29755533,-71.05970909999998,"(42.29755533, -71.05970910)"
6386,6386,I192071708,3114,Investigate Property,INVESTIGATE PROPERTY,C11,355,,2019-09-07 18:33:00,2019,9,Saturday,18,Part Three,GIBSON ST,42.29755533,-71.05970909999998,"(42.29755533, -71.05970910)"
6388,6388,I192071706,3111,License Violation,LICENSE PREMISE VIOLATION,D14,749,,2019-09-07 18:28:00,2019,9,Saturday,18,Part Three,CHESTNUT HILL AVE,42.3353997,-71.15025675,"(42.33539970, -71.15025675)"
6389,6389,I192071705,619,Larceny,LARCENY ALL OTHERS,A1,172,,2019-09-07 18:21:00,2019,9,Saturday,18,Part One,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
6390,6390,I192071704,3115,Investigate Person,INVESTIGATE PERSON,B2,308,,2019-09-07 17:43:00,2019,9,Saturday,17,Part Three,MUNROE ST,42.3185759,-71.08767243,"(42.31857590, -71.08767243)"
6391,6391,I192071703,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,170,,2019-09-07 17:41:00,2019,9,Saturday,17,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
6392,6392,I192071703,1825,Drug Violation,DRUGS - POSSESSION OF DRUG PARAPHANALIA,D4,170,,2019-09-07 17:41:00,2019,9,Saturday,17,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
6393,6393,I192071702,3111,License Violation,LICENSE PREMISE VIOLATION,D14,749,,2019-09-07 18:09:00,2019,9,Saturday,18,Part Three,SAINT THOMAS MORE RD,42.33651656,-71.16379721,"(42.33651656, -71.16379721)"
6395,6395,I192071699,617,Larceny,LARCENY THEFT FROM BUILDING,A15,60,,2019-09-06 10:00:00,2019,9,Friday,10,Part One,MAIN ST,42.37380056,-71.06290352,"(42.37380056, -71.06290352)"
6396,6396,I192071698,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,179,,2019-09-07 17:55:00,2019,9,Saturday,17,Part Three,FARNHAM ST,42.33046536,-71.07442945,"(42.33046536, -71.07442945)"
6397,6397,I192071697,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D4,165,,2019-09-06 08:30:00,2019,9,Friday,8,Part Two,ALBANY ST,42.339595,-71.065003,"(42.33959500, -71.06500300)"
6398,6398,I192071697,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,D4,165,,2019-09-06 08:30:00,2019,9,Friday,8,Part Three,ALBANY ST,42.339595,-71.065003,"(42.33959500, -71.06500300)"
6399,6399,I192071696,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,783,,2019-09-07 16:17:00,2019,9,Saturday,16,Part Three,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
6400,6400,I192071695,3115,Investigate Person,INVESTIGATE PERSON,B3,417,,2019-09-07 17:14:00,2019,9,Saturday,17,Part Three,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
6401,6401,I192071694,3410,Towed,TOWED MOTOR VEHICLE,E18,478,,2019-09-07 15:03:00,2019,9,Saturday,15,Part Three,BLAKE ST,42.26739249,-71.10609586,"(42.26739249, -71.10609586)"
6403,6403,I192071692,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,,2019-09-07 17:06:00,2019,9,Saturday,17,Part One,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
6404,6404,I192071690,2647,Other,THREATS TO DO BODILY HARM,B3,439,,2019-09-07 17:04:21,2019,9,Saturday,17,Part Two,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
6405,6405,I192071689,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,103,,2019-09-07 16:59:00,2019,9,Saturday,16,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)"
6406,6406,I192071688,619,Larceny,LARCENY ALL OTHERS,B3,476,,2019-09-07 17:00:00,2019,9,Saturday,17,Part One,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
6407,6407,I192071687,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E5,674,,2019-09-07 17:25:00,2019,9,Saturday,17,Part Two,FARQUHAR ST,42.29009282,-71.13653946,"(42.29009282, -71.13653946)"
6408,6408,I192071686,613,Larceny,LARCENY SHOPLIFTING,B2,603,,2019-09-07 17:20:00,2019,9,Saturday,17,Part One,TREMONT ST,42.33380683,-71.10377843,"(42.33380683, -71.10377843)"
6409,6409,I192071685,3115,Investigate Person,INVESTIGATE PERSON,B3,416,,2019-09-07 17:17:00,2019,9,Saturday,17,Part Three,OGDEN ST,42.28085374,-71.07143121,"(42.28085374, -71.07143121)"
6410,6410,I192071683,616,Larceny,LARCENY THEFT OF BICYCLE,D4,143,,2019-09-06 16:00:00,2019,9,Friday,16,Part One,HUNTINGTON AVE,42.347106,-71.079756,"(42.34710600, -71.07975600)"
6411,6411,I192071682,724,Auto Theft,AUTO THEFT,A1,105,,2019-09-06 11:00:00,2019,9,Friday,11,Part One,WASHINGTON ST,42.35591935,-71.06000539,"(42.35591935, -71.06000539)"
6412,6412,I192071681,617,Larceny,LARCENY THEFT FROM BUILDING,B2,294,,2019-09-07 14:11:00,2019,9,Saturday,14,Part One,SAINT JAMES ST,42.32672962,-71.08570602,"(42.32672962, -71.08570602)"
6413,6413,I192071679,2660,Other,OTHER OFFENSE,A1,92,,2019-09-07 14:30:00,2019,9,Saturday,14,Part Two,CITY HALL PLZ,42.35972137,-71.05852359999999,"(42.35972137, -71.05852360)"
6414,6414,I192071678,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,564,,2019-09-07 13:30:00,2019,9,Saturday,13,Part Three,COLGATE RD,42.29369948,-71.12152026,"(42.29369948, -71.12152026)"
6415,6415,I192071676,3410,Towed,TOWED MOTOR VEHICLE,E18,480,,2019-09-07 14:09:00,2019,9,Saturday,14,Part Three,RICHMERE RD,42.26914593,-71.10146112,"(42.26914593, -71.10146112)"
6416,6416,I192071675,3111,License Violation,LICENSE PREMISE VIOLATION,D14,789,,2019-09-07 16:41:00,2019,9,Saturday,16,Part Three,CHESTNUT HILL AVE,42.33667474,-71.15166308,"(42.33667474, -71.15166308)"
6418,6418,I192071672,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,C11,354,,2019-09-07 16:08:00,2019,9,Saturday,16,Part Three,ADAMS ST,42.29821908,-71.05704798,"(42.29821908, -71.05704798)"
6419,6419,I192071671,613,Larceny,LARCENY SHOPLIFTING,C11,405,,2019-09-07 15:07:00,2019,9,Saturday,15,Part One,DORCHESTER AVE,42.27357721,-71.06770429999997,"(42.27357721, -71.06770430)"
6420,6420,I192071671,801,Simple Assault,ASSAULT - SIMPLE,C11,405,,2019-09-07 15:07:00,2019,9,Saturday,15,Part Two,DORCHESTER AVE,42.27357721,-71.06770429999997,"(42.27357721, -71.06770430)"
6421,6421,I192071670,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,571,,2019-09-07 15:48:00,2019,9,Saturday,15,Part Three,OLMSTEAD ST,42.31145502,-71.10079304,"(42.31145502, -71.10079304)"
6422,6422,I192071669,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,334,,2019-09-07 15:29:40,2019,9,Saturday,15,Part Three,HOWE TER,42.31050632,-71.06505939,"(42.31050632, -71.06505939)"
6423,6423,I192071669,2647,Other,THREATS TO DO BODILY HARM,C11,334,,2019-09-07 15:29:40,2019,9,Saturday,15,Part Two,HOWE TER,42.31050632,-71.06505939,"(42.31050632, -71.06505939)"
6424,6424,I192071668,3001,Medical Assistance,DEATH INVESTIGATION,A1,123,,2019-08-31 09:00:00,2019,8,Saturday,9,Part Three,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256, -71.06348817)"
6425,6425,I192071667,2629,Harassment,HARASSMENT,D14,939,,2019-09-07 16:16:00,2019,9,Saturday,16,Part Two,N BEACON ST,42.35666076,-71.15104267,"(42.35666076, -71.15104267)"
6426,6426,I192071666,3301,Verbal Disputes,VERBAL DISPUTE,C11,405,,2019-09-07 15:14:00,2019,9,Saturday,15,Part Three,WASHINGTON ST,42.27516044,-71.06976518,"(42.27516044, -71.06976518)"
6427,6427,I192071665,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D4,138,,2019-09-07 15:30:00,2019,9,Saturday,15,Part Three,FAIRFIELD ST,42.34968607,-71.08217945,"(42.34968607, -71.08217945)"
6428,6428,I192071663,3410,Towed,TOWED MOTOR VEHICLE,C11,245,,2019-09-07 14:20:00,2019,9,Saturday,14,Part Three,NEWPORT ST,42.31802519,-71.05404122,"(42.31802519, -71.05404122)"
6429,6429,I192071661,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,B3,442,,2019-09-07 15:55:00,2019,9,Saturday,15,Part Three,TALBOT AVE,42.29196961,-71.07795509,"(42.29196961, -71.07795509)"
6430,6430,I192071660,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13,643,,2019-09-07 15:35:00,2019,9,Saturday,15,Part Two,ELIOT ST,42.31015486,-71.1159853,"(42.31015486, -71.11598530)"
6431,6431,I192071659,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,641,,2019-09-06 18:00:00,2019,9,Friday,18,Part One,LAKEVILLE RD,42.31638607,-71.11499819,"(42.31638607, -71.11499819)"
6432,6432,I192071658,3301,Verbal Disputes,VERBAL DISPUTE,B2,312,,2019-09-07 15:07:00,2019,9,Saturday,15,Part Three,HAROLD ST,42.31688606,-71.09001190000002,"(42.31688606, -71.09001190)"
6434,6434,I192071656,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2019-09-07 15:03:00,2019,9,Saturday,15,Part Three,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
6436,6436,I192071654,3410,Towed,TOWED MOTOR VEHICLE,A7,25,,2019-09-07 14:14:00,2019,9,Saturday,14,Part Three,FALCON ST,42.3819736,-71.03768922,"(42.38197360, -71.03768922)"
6437,6437,I192071653,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,796,,2019-06-24 10:00:00,2019,6,Monday,10,Part Two,COMMONWEALTH AVE,42.35034269,-71.13038207,"(42.35034269, -71.13038207)"
6438,6438,I192071652,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,270,,2019-09-07 15:01:00,2019,9,Saturday,15,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
6439,6439,I192071651,613,Larceny,LARCENY SHOPLIFTING,E18,522,,2019-09-07 14:49:00,2019,9,Saturday,14,Part One,HYDE PARK AVE,42.2518944,-71.1253531,"(42.25189440, -71.12535310)"
6440,6440,I192071649,3001,Medical Assistance,DEATH INVESTIGATION,D14,939,,2019-09-07 14:14:00,2019,9,Saturday,14,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
6441,6441,I192071648,613,Larceny,LARCENY SHOPLIFTING,A7,26,,2019-09-07 13:55:00,2019,9,Saturday,13,Part One,BORDER ST,42.37499333,-71.03982596,"(42.37499333, -71.03982596)"
6442,6442,I192071647,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,824,,2019-09-07 14:17:00,2019,9,Saturday,14,Part Three,LEXINGTON ST,42.37987589,-71.03171809,"(42.37987589, -71.03171809)"
6443,6443,I192071646,613,Larceny,LARCENY SHOPLIFTING,C11,373,,2019-09-07 13:52:00,2019,9,Saturday,13,Part One,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)"
6444,6444,I192071644,3201,Property Lost,PROPERTY - LOST,D14,802,,2019-09-05 22:00:00,2019,9,Thursday,22,Part Three,HARVARD AVE,42.35375411,-71.13225621,"(42.35375411, -71.13225621)"
6445,6445,I192071643,3201,Property Lost,PROPERTY - LOST,E18,478,,2019-09-07 15:07:00,2019,9,Saturday,15,Part Three,BLAKE ST,42.26893891,-71.10477517,"(42.26893891, -71.10477517)"
6446,6446,I192071642,3301,Verbal Disputes,VERBAL DISPUTE,B3,450,,2019-09-07 14:02:00,2019,9,Saturday,14,Part Three,DUNLAP ST,42.29281079,-71.07327594,"(42.29281079, -71.07327594)"
6447,6447,I192071641,3301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2019-09-07 14:07:00,2019,9,Saturday,14,Part Three,VAUGHAN AVE,42.30626249,-71.07633157,"(42.30626249, -71.07633157)"
6448,6448,I192071640,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,439,,2019-09-07 14:39:00,2019,9,Saturday,14,Part Two,BLUE HILL AVE,42.29056142,-71.08926028,"(42.29056142, -71.08926028)"
6449,6449,I192071637,423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,930,,2019-09-07 14:34:00,2019,9,Saturday,14,Part One,COLUMBUS AVE,42.31506898,-71.09746579,"(42.31506898, -71.09746579)"
6450,6450,I192071637,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,930,,2019-09-07 14:34:00,2019,9,Saturday,14,Part Two,COLUMBUS AVE,42.31506898,-71.09746579,"(42.31506898, -71.09746579)"
6451,6451,I192071637,2405,Disorderly Conduct,DISORDERLY CONDUCT,E13,930,,2019-09-07 14:34:00,2019,9,Saturday,14,Part Two,COLUMBUS AVE,42.31506898,-71.09746579,"(42.31506898, -71.09746579)"
6452,6452,I192071635,3410,Towed,TOWED MOTOR VEHICLE,D14,773,,2019-09-07 11:30:00,2019,9,Saturday,11,Part Three,COMMONWEALTH AVE,42.34006337,-71.15976053,"(42.34006337, -71.15976053)"
6453,6453,I192071634,1402,Vandalism,VANDALISM,A15,58,,2019-09-06 18:00:00,2019,9,Friday,18,Part Two,MAIN ST,42.3772126,-71.06669262,"(42.37721260, -71.06669262)"
6454,6454,I192071633,3202,Property Found,PROPERTY - LOST THEN LOCATED,E13,634,,2019-09-07 09:00:00,2019,9,Saturday,9,Part Three,CENTRE ST,42.3212743,-71.11030469,"(42.32127430, -71.11030469)"
6455,6455,I192071630,617,Larceny,LARCENY THEFT FROM BUILDING,D4,591,,2019-08-29 20:30:00,2019,8,Thursday,20,Part One,CHARLESGATE E,42.3469826,-71.09111988,"(42.34698260, -71.09111988)"
6456,6456,I192071628,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,642,,2019-09-07 14:04:00,2019,9,Saturday,14,Part Three,GROVENOR RD,42.31433704,-71.11494641,"(42.31433704, -71.11494641)"
6457,6457,I192071627,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,352,,2019-09-07 14:07:00,2019,9,Saturday,14,Part Two,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
6458,6458,I192071627,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,352,,2019-09-07 14:07:00,2019,9,Saturday,14,Part Two,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
6459,6459,I192071626,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2,280,,2019-09-07 13:14:00,2019,9,Saturday,13,Part Two,DUDLEY ST,42.32863172,-71.08309899,"(42.32863172, -71.08309899)"
6460,6460,I192071625,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",D4,145,,2019-09-07 13:36:31,2019,9,Saturday,13,Part Three,SAINT BOTOLPH ST,42.34348107,-71.08250256,"(42.34348107, -71.08250256)"
6461,6461,I192071623,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,272,,2019-09-07 13:25:02,2019,9,Saturday,13,Part Two,E LENOX ST,42.33406106,-71.0775625,"(42.33406106, -71.07756250)"
6462,6462,I192071623,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,272,,2019-09-07 13:25:02,2019,9,Saturday,13,Part Two,E LENOX ST,42.33406106,-71.0775625,"(42.33406106, -71.07756250)"
6463,6463,I192071621,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,116,,2019-09-07 12:41:00,2019,9,Saturday,12,Part Three,OXFORD ST,42.35193461,-71.06048592,"(42.35193461, -71.06048592)"
6464,6464,I192071620,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,587,,2019-09-07 12:44:00,2019,9,Saturday,12,Part Two,ALLEGHANY ST,42.33056977,-71.09959089,"(42.33056977, -71.09959089)"
6465,6465,I192071620,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,587,,2019-09-07 12:44:00,2019,9,Saturday,12,Part Three,ALLEGHANY ST,42.33056977,-71.09959089,"(42.33056977, -71.09959089)"
6466,6466,I192071619,3115,Investigate Person,INVESTIGATE PERSON,B3,427,,2019-09-07 13:23:00,2019,9,Saturday,13,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
6467,6467,I192071617,2629,Harassment,HARASSMENT,B2,319,,2019-09-07 11:00:00,2019,9,Saturday,11,Part Two,SEAVER ST,42.30715951,-71.08823566,"(42.30715951, -71.08823566)"
6468,6468,I192071616,1402,Vandalism,VANDALISM,E18,493,,2019-09-07 13:14:00,2019,9,Saturday,13,Part Two,METROPOLITAN AVE,42.26209214,-71.11670964,"(42.26209214, -71.11670964)"
6469,6469,I192071615,2647,Other,THREATS TO DO BODILY HARM,B2,325,,2019-09-07 13:48:00,2019,9,Saturday,13,Part Two,DOVE ST,42.3154557,-71.07808193,"(42.31545570, -71.07808193)"
6470,6470,I192071615,3115,Investigate Person,INVESTIGATE PERSON,B2,325,,2019-09-07 13:48:00,2019,9,Saturday,13,Part Three,DOVE ST,42.3154557,-71.07808193,"(42.31545570, -71.07808193)"
6474,6474,I192071609,3114,Investigate Property,INVESTIGATE PROPERTY,E18,499,,2019-09-07 12:46:00,2019,9,Saturday,12,Part Three,HYDE PARK AVE,42.27775018,-71.11938931,"(42.27775018, -71.11938931)"
6475,6475,I192071608,2647,Other,THREATS TO DO BODILY HARM,D14,777,,2019-09-07 12:05:00,2019,9,Saturday,12,Part Two,SNOW ST,42.34618823,-71.14887901,"(42.34618823, -71.14887901)"
6476,6476,I192071607,2647,Other,THREATS TO DO BODILY HARM,B2,240,,2019-09-07 11:45:00,2019,9,Saturday,11,Part Two,COLUMBIA RD,42.31959298,-71.062607,"(42.31959298, -71.06260700)"
6477,6477,I192071605,3301,Verbal Disputes,VERBAL DISPUTE,E13,569,,2019-09-07 12:33:00,2019,9,Saturday,12,Part Three,WASHINGTON ST,42.30307413,-71.11081856,"(42.30307413, -71.11081856)"
6479,6479,I192071603,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,262,,2019-09-07 11:46:00,2019,9,Saturday,11,Part Three,W COTTAGE ST,42.32043434,-71.07722041,"(42.32043434, -71.07722041)"
6480,6480,I192071602,311,Robbery,ROBBERY - COMMERCIAL,C11,462,,2019-09-07 12:07:00,2019,9,Saturday,12,Part One,GENEVA AVE,42.30371229,-71.07180723,"(42.30371229, -71.07180723)"
6481,6481,I192071601,3301,Verbal Disputes,VERBAL DISPUTE,E5,662,,2019-09-07 12:24:00,2019,9,Saturday,12,Part Three,FAIRVIEW ST,42.29027259,-71.12887808,"(42.29027259, -71.12887808)"
6482,6482,I192071600,3301,Verbal Disputes,VERBAL DISPUTE,C11,334,,2019-09-07 11:58:00,2019,9,Saturday,11,Part Three,HOWE ST,42.31136188,-71.06442309999998,"(42.31136188, -71.06442310)"
6483,6483,I192071599,617,Larceny,LARCENY THEFT FROM BUILDING,B2,278,,2019-08-30 18:17:00,2019,8,Friday,18,Part One,HARRISON AVE,42.33153805,-71.08015661,"(42.33153805, -71.08015661)"
6484,6484,I192071598,616,Larceny,LARCENY THEFT OF BICYCLE,A1,111,,2019-09-01 04:30:00,2019,9,Sunday,4,Part One,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
6485,6485,I192071597,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,171,,2019-09-03 00:00:00,2019,9,Tuesday,0,Part Two,HARRISON AVE,42.33511904,-71.0749171,"(42.33511904, -71.07491710)"
6486,6486,I192071596,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,172,,2019-09-07 12:07:00,2019,9,Saturday,12,Part Three,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.33311189, -71.07276370)"
6487,6487,I192071595,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,499,,2019-09-07 12:34:00,2019,9,Saturday,12,Part One,NAVARRE ST,42.27758926,-71.11755202,"(42.27758926, -71.11755202)"
6488,6488,I192071594,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,614,,2019-09-06 22:00:00,2019,9,Friday,22,Part One,FENWAY,42.34161992,-71.10215899,"(42.34161992, -71.10215899)"
6489,6489,I192071592,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,390,,2019-09-07 11:06:00,2019,9,Saturday,11,Part Three,GALLIVAN BLVD,42.28240903,-71.05738428,"(42.28240903, -71.05738428)"
6490,6490,I192071591,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,779,,2019-08-30 16:55:00,2019,8,Friday,16,Part Three,MORROW RD,42.35368952,-71.14972557,"(42.35368952, -71.14972557)"
6491,6491,I192071589,1402,Vandalism,VANDALISM,D14,938,,2019-09-07 11:30:00,2019,9,Saturday,11,Part Two,FIDELIS WAY,42.34600287,-71.14387725,"(42.34600287, -71.14387725)"
6492,6492,I192071588,3201,Property Lost,PROPERTY - LOST,D14,811,,2019-09-06 10:00:00,2019,9,Friday,10,Part Three,N HARVARD ST,42.36237545,-71.13035254,"(42.36237545, -71.13035254)"
